time,TOS01004379,TOS01004411,TOS01004521,TOS01004568,TOS01004571,TOS01004591,TOS01004621,TOS01004623,TOS01004625,TOS01004642,TOS01004659,TOS01004679,TOS01004702,TOS01004723,TOS01004731,TOS01004779,TOS01004782,TOS01004791,TOS01004811,TOS01004839,TOS01004875,TOS01004921,TOS01004941,TOS01004965,TOS01004967,TOS01004971,TOS01004981,TOS01005001,TOS01005005,TOS01005115,TOS01005131,TOS01005135,TOS01005151,TOS01005181,TOS01005191,TOS03004513,TOS03004515,TOS03004517,TOS03004519,TOS03004847,TOS03004851,TOS03004863,TOS03004871,TOS03005141
2023-11-03 10:45:00,4.036,76.757,3.041,0.474,73.989,44.465,3.843,11.186,49.367,116.934,147.218,207.393,0,3.884,8.845,54.352,69.066,100.629,708.11,17.793,222.676,6.5,921.184,6.2,1.533,11.352,25.243,936.072,3.997,4.796,41.782,37.891,7.668,948.703,906.828,0.176,0.409,0.102,0.748,26.425,33.741,139.767,28.985,56.113
2023-11-03 11:00:00,3.933,75.061,2.835,0.474,72.448,55.289,3.511,10.812,47.947,113.58,140.592,188.107,0,3.884,8.501,49.548,67.756,98.461,689.313,17.995,220.475,6.5,916.222,6.2,1.257,10.426,22.642,938.032,3.932,4.796,40.432,37.891,7.284,952.61,911.188,0.176,0.451,0.102,0.748,26.311,33.461,137.633,28.312,56.113
2023-11-03 11:15:00,3.933,73.365,2.835,0.474,70.34,65.601,3.179,10.812,46.555,110.248,134.131,173.425,0,3.721,8.156,46.821,66.447,95.752,670.418,18.2,218.27,6.098,909.607,5.466,1.257,10.118,19.242,938.032,3.932,4.796,39.141,37.891,7.093,952.61,915.548,0.176,0.451,0.083,0.8,26.425,33.321,136.049,27.651,56.113
2023-11-03 11:30:00,3.831,70.825,2.835,0.474,69.802,73.621,3.511,10.439,45.637,106.938,127.944,163.094,0,3.397,7.813,44.784,65.137,93.585,651.456,18.41,216.8,5.722,904.646,5.099,1.257,9.811,15.088,936.072,3.737,4.612,37.887,38.276,6.713,952.61,919.917,0.19,0.496,0.102,0.8,26.311,33.174,135.002,27.217,56.113
2023-11-03 11:45:00,3.73,69.134,2.63,0.474,69.264,81.822,4.188,10.439,44.281,103.65,123.589,153.594,0,3.397,7.472,43.433,65.137,90.876,634.175,17.793,214.594,5.722,894.729,5.099,1.257,9.505,13.466,936.072,3.672,4.245,36.672,37.507,6.337,956.511,919.917,0.176,0.474,0.12,0.827,26.083,33.027,133.96,26.581,56.401
2023-11-03 12:00:00,3.73,67.446,2.63,0.474,68.719,87.377,5.297,10.065,42.936,100.386,122.178,145.22,0,3.087,7.134,42.761,65.137,88.708,615.136,17.202,212.387,5.722,884.814,4.126,1.079,9.505,12.667,934.113,3.606,4.245,35.508,37.507,6.15,956.511,924.285,0.19,0.544,0.366,0.853,25.745,32.88,132.925,25.966,56.113
2023-11-03 12:15:00,3.528,65.763,2.63,0.474,69.802,88.779,5.297,10.065,42.055,98.223,126.472,140.45,0,3.397,6.8,42.761,65.137,86.541,599.543,16.817,210.18,5.722,874.903,4.126,1.079,9.505,11.102,930.193,3.541,4.245,34.225,37.122,5.963,960.412,928.662,0.19,0.544,0.265,0.879,25.633,32.733,131.383,25.57,55.825
2023-11-03 12:30:00,3.528,64.085,2.424,0.474,70.34,90.181,5.297,9.713,41.174,95,135.733,136.489,0,3.087,6.473,42.088,66.447,84.374,582.206,16.436,208.708,5.366,861.692,4.126,0,9.199,9.594,924.314,3.541,4.245,33.128,36.758,5.592,956.511,928.662,0.19,0.544,0.265,0.905,25.3,32.586,130.362,25.186,55.825
2023-11-03 12:45:00,3.427,63.25,2.424,0.474,70.871,91.591,5.297,9.713,40.298,92.875,143.889,133.5,0,2.938,6.155,43.433,66.447,82.207,564.86,16.058,206.501,5.366,846.835,3.597,0,9.199,10.34,918.435,3.541,4.245,32.204,36.758,5.592,956.511,928.662,0.205,0.544,0.297,0.956,25.08,32.286,129.853,24.636,55.539
2023-11-03 13:00:00,3.427,61.585,2.424,0.339,70.871,93.001,5.297,9.713,39.429,90.78,152.256,130.819,0,2.795,5.851,42.088,66.447,80.581,547.51,15.87,204.294,5.028,831.984,3.333,0,8.894,9.594,910.596,3.346,4.245,31.148,36.393,5.592,956.511,928.662,0.19,0.544,0.332,0.982,24.86,32.135,128.338,24.28,55.254
2023-11-03 13:14:59,3.326,59.931,2.219,0.339,70.871,93.001,4.915,9.36,38.559,88.714,157.325,129.322,0,2.938,5.851,42.088,65.137,79.498,530.155,15.683,202.822,5.028,817.139,3.333,0,8.589,8.866,902.757,3.346,4.245,30.118,36.029,5.224,952.61,928.662,0.19,0.52,0.332,0.982,24.642,31.985,127.334,23.932,54.69
2023-11-03 13:30:00,3.225,58.294,2.219,0.339,70.34,93.001,5.297,9.36,37.698,86.675,159.022,127.74,0,2.938,5.567,40.749,65.137,77.873,516.269,15.309,200.614,4.704,800.65,3.333,0,8.286,8.866,892.959,3.346,4.245,28.958,35.673,5.042,948.703,924.285,0.176,0.496,0.366,1.006,24.315,31.683,125.341,23.423,54.132
2023-11-03 13:45:00,3.225,56.676,2.219,0.339,70.871,91.591,5.297,9.36,37.268,84.662,160.719,127.74,0,2.938,5.31,38.098,63.836,76.79,504.12,15.309,199.142,4.704,785.817,3.333,0,7.983,8.159,883.16,3.346,3.697,28.097,35.316,5.042,944.797,924.285,0.176,0.474,0.408,1.006,24.207,31.531,123.86,23.091,53.583
2023-11-03 14:00:00,3.225,55.086,2.219,0.384,70.871,90.181,5.297,9.008,36.407,82.674,160.719,130.819,0,2.938,5.31,38.098,62.534,75.165,490.233,14.75,197.67,4.704,769.343,3.333,0,7.681,8.159,871.402,3.281,3.879,27.107,34.96,5.042,940.886,919.917,0.19,0.474,0.408,1.006,23.99,31.38,122.88,22.604,53.044
2023-11-03 14:15:00,3.124,53.529,2.219,0.474,70.871,87.377,5.297,9.008,35.554,80.71,159.022,133.5,0,2.518,5.099,36.142,59.943,74.083,476.346,14.564,195.462,4.704,751.236,3.333,0,7.681,8.159,859.644,3.216,3.879,26.137,34.606,5.042,933.06,915.548,0.19,0.474,0.45,1.052,23.775,31.076,121.418,21.97,52.258
2023-11-03 14:30:00,3.124,53.529,2.219,0.474,70.34,85.984,6.145,9.008,35.128,79.737,159.022,136.489,0,2.518,4.927,36.142,56.091,73,467.666,14.192,193.99,4.704,734.788,3.597,0,7.38,8.159,847.886,3.086,3.697,25.053,34.252,4.678,925.226,911.188,0.19,0.474,0.45,1.073,23.56,30.923,119.967,21.2,51.748
2023-11-03 14:45:00,3.124,52.017,2.219,0.429,70.34,85.984,6.578,8.665,34.275,77.807,155.633,138.359,0,2.518,4.632,34.215,53.546,71.918,458.987,14.006,191.781,4.704,718.354,3.597,0,7.083,7.477,832.209,3.086,3.697,24.118,33.898,4.498,917.385,906.828,0.176,0.451,0.506,1.099,23.345,30.771,118.528,20.597,50.999
2023-11-03 15:00:00,3.124,51.273,2.219,0.339,70.871,85.984,6.578,8.665,33.852,76.851,152.256,140.45,0,2.518,4.632,32.335,51.048,70.295,448.571,13.634,190.308,4.391,701.939,3.333,0,6.787,6.823,818.491,3.086,3.697,23.193,33.196,4.498,905.612,898.125,0.19,0.43,0.506,1.124,23.131,30.466,117.574,20.152,50.026
2023-11-03 15:15:00,3.124,49.848,2.219,0.339,70.871,85.984,6.578,8.323,33.429,74.953,148.894,140.45,0,2.518,4.493,29.919,49.799,69.213,446.835,13.448,188.83,4.391,685.546,3.153,0,6.494,6.2,802.814,3.086,3.697,22.281,32.502,4.498,897.756,889.438,0.176,0.409,0.506,1.149,23.024,30.313,116.15,19.565,49.074
2023-11-03 15:30:00,3.024,48.5,2.424,0.339,70.871,85.984,6.578,8.323,33.007,74.012,147.218,142.743,0,2.518,4.355,29.919,48.582,67.59,438.155,13.263,186.603,4.391,667.544,2.793,0,6.494,6.2,789.097,3.086,3.697,21.26,32.159,3.965,885.961,880.766,0.19,0.39,0.506,1.149,22.811,30.007,114.737,19.13,48.371
2023-11-03 15:45:00,2.923,47.232,2.424,0.339,70.34,84.591,6.578,8.323,32.584,72.145,143.889,145.22,0,2.518,4.355,28.79,47.365,65.967,432.948,13.077,185.099,4.391,651.21,2.793,0,6.2,6.823,771.461,3.086,3.697,20.515,31.477,3.79,874.157,872.11,0.176,0.39,0.506,1.175,22.811,29.854,113.334,18.554,47.217
2023-11-03 16:00:00,2.923,47.866,2.63,0.339,70.34,84.591,6.578,8.323,32.584,71.219,140.592,142.743,0,2.518,4.355,27.726,46.148,64.885,427.74,12.892,182.779,4.088,636.54,2.793,0,6.2,0,755.784,3.021,3.697,19.903,31.477,3.965,862.343,863.469,0.176,0.37,0.45,1.229,22.704,29.701,111.941,17.982,46.308
2023-11-03 16:14:59,2.822,46.624,2.63,0.339,70.34,84.591,6.145,7.98,32.161,70.298,138.964,142.743,0,2.518,4.355,26.224,46.148,63.803,424.268,13.077,180.38,4.391,621.904,2.793,0,5.908,6.2,740.109,3.086,3.697,19.297,31.138,3.616,846.578,850.538,0.19,0.354,0.45,1.229,22.491,29.395,110.555,17.413,45.41
2023-11-03 16:30:00,2.822,45.422,2.63,0.339,70.34,84.591,6.578,7.98,31.743,69.381,137.335,142.743,0,2.518,4.493,26.224,44.975,62.722,419.06,12.706,178.77,4.391,607.306,2.793,0,5.908,0,724.435,3.086,3.697,18.816,29.79,3.445,834.744,841.934,0.176,0.337,0.45,1.271,22.279,29.088,109.18,16.988,44.305
2023-11-03 16:45:00,2.822,44.828,2.63,0.339,70.34,84.591,6.578,7.98,31.325,69.381,135.733,140.45,0,2.518,4.775,24.826,44.975,61.099,415.588,12.706,177.965,4.391,594.369,2.793,0,5.617,0,706.805,3.086,4.245,18.339,28.47,4.141,818.951,829.054,0.19,0.337,0.45,1.312,22.173,28.935,108.268,16.565,43.221
2023-11-03 17:00:00,2.822,44.828,2.424,0.339,70.34,84.591,6.578,7.98,30.906,69.381,134.131,138.359,0,2.518,4.927,25.28,43.803,60.017,412.116,12.706,176.356,4.391,581.47,2.793,0,5.617,0,691.139,3.086,4.245,17.746,27.187,6.15,803.134,816.21,0.19,0.312,0.45,1.396,22.067,28.935,107.359,16.142,42.17
2023-11-03 17:15:00,2.822,44.243,2.424,0.295,70.34,84.591,6.578,7.98,30.488,67.562,132.563,136.489,0,2.256,4.775,24.826,42.63,58.394,406.908,12.521,174.746,4.088,570.212,2.793,0,5.325,0,675.478,3.021,4.245,17.041,25.645,10.324,787.293,807.663,0.19,0.324,0.506,1.442,21.962,28.782,106.455,15.72,40.965
2023-11-03 17:30:00,2.822,44.243,2.424,0.21,70.34,83.207,7.012,7.98,30.07,66.66,132.563,134.861,0,2.256,4.493,24.372,40.403,57.312,405.172,12.151,173.137,4.088,558.974,2.793,0,5.325,0,659.829,2.891,4.245,16.344,24.153,12.699,771.338,794.868,0.205,0.337,0.506,1.489,22.067,28.476,105.104,15.299,40.025
2023-11-03 17:45:00,2.822,43.08,2.424,0.21,70.34,84.591,7.886,7.642,30.07,65.761,132.563,134.861,0,2.126,4.219,24.826,39.29,56.231,401.7,12.151,171.527,4.088,547.755,2.793,0,5.617,0,644.193,2.891,3.879,15.659,22.992,12.699,754.563,782.108,0.205,0.324,0.506,1.586,21.856,28.323,104.209,15.018,39.012
2023-11-03 18:00:00,2.822,43.08,2.424,0.295,70.34,84.591,7.886,7.642,29.657,64.867,130.995,133.5,0,2.126,4.219,23.492,38.306,54.609,398.228,12.151,169.917,4.088,538.152,2.642,0,5.617,0,630.531,2.891,3.697,14.981,21.286,11.47,735.972,769.375,0.205,0.354,0.506,1.685,21.436,28.17,102.873,14.598,38.131
